shipment_id,ship_date_key,delivery_date_key,product_id,facility_id,customer_id,quantity,carrier,status,shipping_cost,total_weight_kg,tracking_number,delay_reason
11369,1790,1565,17,3,3,350, USPS   , In Transit,856.8354939272773,1142.1091289040403, 4da8f63f-44e8-4007-befb-229d81220a26, Mechanical
11370,1646,237,19,5,4,845, DHL    , In Transit,233.04303790830284,1630.0565683821667, 2d0a5b9b-4a3b-4eec-ae15-e1af13438c2c, Mechanical
11371,193,2177,5,5,4,290, UPS    , Delivered ,711.710529869223,122.97638767536026, 66215edc-a93d-445e-b788-4ab72cd686f3, None
11372,1357,238,4,1,3,843, UPS    , Delayed   ,12.89149146211524,314.3670620546287, 992c0f18-a436-4e76-b0d8-9a9d64d57cf1, Weather
11373,854,1834,4,3,4,196, FedEx  , Delayed   ,881.3402960768613,1019.6568962332498, 72051854-bcb7-4315-9750-710f99c36565, Mechanical
11374,427,93,8,5,1,479, USPS   , Delivered ,299.88519483552795,185.94960231944356, d499aaea-2e0d-4c56-b929-9672cfff73e1, None
11375,1307,1055,11,1,5,456, FedEx  , In Transit,535.3020911451354,1457.319111170954, 435be132-151f-4f99-9b42-beb6c93b5652, Customs
11376,525,1010,8,5,3,341, FedEx  , In Transit,624.8110191373693,1382.2308268882416, 538c0f22-f68b-459a-8c2b-dabbe12efcac, Weather
11377,39,2069,3,5,1,271, UPS    , Delivered ,622.8854916329944,422.882618633862, 21808d33-8692-4969-8e69-3a4c18e1b844, Customs
11378,1028,137,11,5,1,535, FedEx  , Delivered ,537.2713534120045,1723.9147723490676, 3942259e-737f-4451-b3c1-9dee0e1f6b79, Weather
11379,1630,1021,13,2,3,161, FedEx  , In Transit,707.7266691683462,1833.1162785138133, 16658053-6ce2-412b-b1c8-87dcd7747b91, Mechanical
11380,96,92,5,5,2,226, FedEx  , Delivered ,788.3630494205628,623.2571372293654, de1b692e-21e8-4bc3-82b3-1ed1230a4189, Mechanical
11381,1587,783,1,3,4,91, FedEx  , In Transit,679.8091664841126,1314.9131628809776, 0c9d5cae-c99e-410a-b4c4-9434d94c5a10, None
11382,275,1980,9,5,1,426, FedEx  , Delivered ,63.28897047554307,757.9988018465748, 0567da96-63ce-4c45-860b-8d1c0324f25f, Mechanical
11383,1534,1431,13,4,4,267, FedEx  , In Transit,784.3092419778527,823.2426235022368, fff922c4-2fc9-4422-9d84-07a83f187a83, Weather
11384,1670,1578,6,5,2,25, USPS   , Delivered ,705.9156551659624,1480.1825167102402, 552c319e-198c-4ea1-9865-e8ad5bcd5a77, Customs
11385,2054,475,11,3,1,97, UPS    , Delivered ,382.73480557081854,399.8362246730061, ea3f06d4-8881-4621-89c7-10459f2f7688, Weather
11386,2137,1830,13,3,3,290, DHL    , Delivered ,131.68644835893514,772.0062274523403, 933f21d9-b072-4fd6-867e-30b12e0fd748, Customs
11387,1598,583,17,1,3,644, FedEx  , Delivered ,788.6868693270482,1263.5469581925156, 91548e7f-80b7-47d5-bced-6ff6d52059bd, None
11388,11,1972,17,2,3,685, DHL    , In Transit,344.90308823111866,932.8248226498804, 040831ab-a74c-4503-a160-94f2517905c4, Weather
11389,827,2137,1,3,4,401, USPS   , In Transit,644.7964915671682,1592.3157089111862, aa82f8b3-acaa-4de3-a880-03f2a1a18687, None
11390,183,1253,1,5,4,966, DHL    , Delivered ,99.27039671594196,1343.7408402565443, 09ab8184-cc38-4558-9b8d-eb9016ffdbdd, Mechanical
11391,956,1788,13,4,2,323, DHL    , Delayed   ,986.0712981908016,1131.7366265686069, d1a9f640-4553-4834-83bb-8e4694f11fc6, Customs
11392,829,1572,7,5,1,335, USPS   , Delivered ,290.8942983616452,381.734828549798, 9b9a7e58-3ae2-4ca6-afa6-ff82b14b30eb, Mechanical
11393,443,1562,8,4,5,741, FedEx  , In Transit,600.9332240196223,580.6102570998347, 90fcc7d1-01f6-4d11-8f5a-bc536fc278fc, Weather
11394,1429,760,4,1,3,307, USPS   , Delivered ,30.64197044682531,1497.2213205147052, b88e2f1c-9e37-4e24-bf55-4cb3e3887f2b, Weather
11395,1622,1523,13,3,5,121, USPS   , Delivered ,584.3261213842696,439.93078932222153, 9a70ec2e-055f-42dd-a0a3-c43d8f9882b5, Customs
11396,1117,957,4,2,5,867, USPS   , In Transit,545.1771300126215,511.37761264678414, ba3b148f-946a-4075-9712-22baa50c99de, Weather
11397,1072,890,18,1,5,134, DHL    , In Transit,528.8420604895167,1627.3193678892987, 3306d285-5508-4737-914f-5385107fcae9, Mechanical
11398,1006,1707,15,1,3,291, FedEx  , In Transit,118.77730167258956,129.2990900393288, 051a77d3-ea77-4135-a5e7-83c36fa06d33, Mechanical
11399,324,1990,1,3,4,379, UPS    , Delivered ,350.96249657435686,273.49467591018566, 9f030f1a-5043-410a-a0b3-7853e7669366, Customs
11400,291,142,4,3,3,136, UPS    , In Transit,450.4285099926104,419.21189711295256, dfe969b1-811a-487e-ab72-6d9f4f2a2368, Customs
11401,256,1621,2,3,1,846, FedEx  , Delayed   ,920.8490639096524,140.1846910752046, 6d625c20-9b9a-41b9-b1c7-046414f8a91a, Customs
11402,1699,2130,8,2,2,195, USPS   , Delayed   ,791.2675504412907,1511.5254905885113, de929a45-4963-4fff-9ccb-92db3cf1aaba, None
11403,1815,793,3,4,3,140, DHL    , Delivered ,974.826767417372,1043.8355824916955, 6f5587cf-faa7-4016-b9b3-5e90e82ee787, Weather
11404,804,213,16,2,1,534, DHL    , Delayed   ,479.9462712445184,1715.7176664200974, 49feb25d-3d44-4e58-9358-2899d82cf2d0, Weather
11405,375,669,1,2,1,842, DHL    , Delayed   ,21.67700359005993,1866.4181493496917, 96286918-d030-4cb4-92dd-3e8d0e229cd2, None
11406,649,811,17,3,5,530, FedEx  , In Transit,383.7735147592175,991.2071046304684, 2dd9363b-c6f7-457d-8ddd-f50bcd03ceb2, Weather
11407,547,991,14,1,1,71, FedEx  , Delivered ,466.3831961100704,1068.085627071491, cd82c597-55f0-42f9-b463-61e73fba745f, Weather
11408,655,1563,13,5,2,718, USPS   , In Transit,683.184112038591,1323.2353960086484, e00d6da3-7438-433a-8959-da4b5de33c1e, Weather
11409,469,299,6,1,3,831, UPS    , Delivered ,496.8647455439481,380.54538651225226, 8f0db51f-4677-4a00-9946-6d833372c3fa, Customs
11410,43,601,12,2,5,153, FedEx  , Delivered ,214.4013176254983,818.5936892803313, e3406780-b453-423b-a03f-4e336602a06d, Weather
11411,1616,1372,18,3,1,968, DHL    , In Transit,762.1273301066425,556.3361743901527, 1195655e-6b39-4b2c-95e1-972a2c4857a4, Customs
11412,432,681,10,3,1,890, DHL    , Delivered ,555.7536237665324,1846.432750494024, cae5edc4-a7cc-4042-8fd3-420f9f0397dd, Mechanical
11413,343,776,4,3,4,523, DHL    , Delayed   ,684.4002681363297,1937.24993131068, fbe6d7c5-43b3-42d8-9004-69c10f26a100, None
11414,2074,55,17,4,2,767, UPS    , In Transit,651.1063171574446,373.8398414685165, 589ab72b-fe88-467b-bdf0-69c043e2b9b2, None
11415,1371,2107,13,2,5,425, DHL    , In Transit,389.5895976599655,50.81079941031118, 8d2acce6-c3d3-4ec5-bc75-a4357e873b5f, Mechanical
11416,1570,1310,8,2,2,616, USPS   , In Transit,438.2646627417658,1926.15693270966, 4c04c5f3-7055-4870-8cde-8e52d5b10f95, Mechanical
11417,2172,2000,1,5,1,343, FedEx  , In Transit,685.3041980087745,1010.9203149902598, 65b3247f-1c44-48fa-8939-e49f0560068d, None
11418,1732,21,12,4,5,965, USPS   , In Transit,311.1662935610788,403.7571431201193, 2d32e424-062f-404a-92bf-b09a4a84060f, None
11419,745,1153,17,5,2,711, UPS    , Delayed   ,410.4689120188124,1893.1666618340337, e2a64c66-7330-4dad-bfc0-5c75b0562878, None
11420,451,1600,9,1,3,513, FedEx  , Delayed   ,529.3656248323098,266.4195172772541, f1850a7b-269d-48ef-afd2-38207d8c63f6, Customs
11421,792,392,2,1,2,294, USPS   , Delivered ,363.69732596148486,1169.9047910869472, 3c1613a8-f90e-4301-926d-0bc77bdd7dd3, Customs
11422,1029,395,6,4,2,405, UPS    , In Transit,292.4997361901309,224.50938323952076, 2193d09d-2a3d-44ea-a2ab-137590f730fd, Customs
11423,1833,1481,17,5,5,689, UPS    , Delayed   ,135.4425166718742,1681.527493559248, b755d813-576f-4c67-8747-a1ac4278f07b, Weather
11424,1443,2003,19,5,1,967, FedEx  , Delivered ,148.39980202974124,1708.7760774125138, 5624792c-6f77-46d2-b9a2-4537fa01d96b, Customs
11425,1856,1949,15,1,2,393, UPS    , Delivered ,270.10978381331034,726.8380995020356, 9738c950-17f4-4880-8bdc-a7ef8f26a0df, Customs
11426,1075,1691,14,2,3,97, FedEx  , Delayed   ,18.537388508811816,46.51406607519523, 5e6f571b-7b24-4048-8bc5-d3f08673fa9c, Customs
11427,1875,1151,18,4,3,704, USPS   , In Transit,95.78767478576036,1664.5043463386512, ed0cc681-db0d-4a7e-a660-b3322e5810e9, Weather
11428,1731,497,10,5,3,224, DHL    , In Transit,363.617513591068,59.45241383668336, dacad74d-3d0f-4db9-bc3c-03b8097f9328, Customs
11429,1127,2070,14,4,4,891, USPS   , In Transit,518.1686862054426,421.4736783213596, 83e123da-950b-424f-8b3a-484fb2a7dae5, Customs
11430,25,1484,7,3,4,87, DHL    , Delayed   ,136.1815652495781,1283.388056076681, 45434d20-576d-4127-9968-c4fd19d8a707, None
11431,957,1568,20,3,2,932, DHL    , In Transit,619.474045246068,724.8818421927158, e26ad8e0-6c2d-46a4-b22a-2031cf678941, Customs
11432,956,1968,4,5,2,997, UPS    , Delivered ,317.01255600111296,767.6348373123375, a572656f-9a1c-4305-b423-d80c5f90ebf8, None
11433,616,1412,3,5,1,401, FedEx  , Delayed   ,628.4191725997538,777.4125983672332, 89000c62-4005-41e5-b5e9-f194218ee755, Mechanical
11434,1090,1982,9,4,5,99, UPS    , Delayed   ,781.283032036021,81.31076874061411, ae712183-3d54-423d-badc-8814e3807b18, Mechanical
11435,1321,1515,10,5,4,302, FedEx  , Delayed   ,828.2317447187537,778.6137844025743, 045db155-8992-4acd-862f-118c5d95e5d6, None
11436,1942,1144,16,4,5,360, DHL    , Delivered ,369.1689266740781,94.49042759687389, 63ed7f5d-4821-4b5f-9bdc-f3a5858c4950, Customs
11437,1699,676,13,3,3,422, UPS    , Delayed   ,299.83415694903954,1950.3270207459643, 3f60bb16-5810-4f4f-aa13-798e2b546163, Customs
11438,1212,1472,6,5,4,326, UPS    , Delivered ,867.7944086957168,1143.8243135657617, 6a863b45-4d14-4b11-94de-ce0188769edd, Customs
11439,1812,1592,10,1,5,610, FedEx  , Delayed   ,705.3678833404106,1780.984895961582, 303b0237-34d6-458e-9c77-9fd6e7f7653a, Mechanical
11440,1593,695,1,4,2,328, DHL    , Delayed   ,750.2253797392422,1366.535550737687, 74fc24be-a58e-438d-b282-6abc3dcc079e, None
11441,773,1920,12,2,5,855, FedEx  , Delayed   ,462.5370402386799,1083.1426196415027, e6df2a95-1ddd-4200-830d-17de7c046bed, Customs
11442,171,1512,11,3,5,565, DHL    , Delivered ,983.421223771905,670.6349943252031, bd5e0232-8ef3-4f4b-9e20-33109c99cc8d, Mechanical
11443,270,1669,1,2,4,730, FedEx  , Delayed   ,811.1723594288054,1425.7434208808766, 2d98840b-6432-4ee2-bbe9-6e4e3e0e1477, None
11444,306,1257,6,3,3,53, UPS    , Delivered ,506.9110837759789,1558.0434566552774, bdfdacae-709a-41c2-a9de-f32b4710b0e5, None
11445,1516,1379,20,2,3,172, FedEx  , In Transit,424.2717672273505,223.9655655838048, 19bc4671-1df7-4132-88f8-0f94eb5d0541, None
11446,1502,428,13,4,5,177, UPS    , Delayed   ,108.91358268481316,593.7948192090826, 8dcbd69a-fa1a-4c2e-9c8a-0e18c5a6517c, Mechanical
11447,959,1389,3,4,3,250, UPS    , In Transit,531.961703038394,22.8714574405135, 322ea310-cef6-42c0-a0fb-0038d74fd2f8, None
11448,1918,1148,20,2,2,33, UPS    , Delivered ,662.72995764738,113.53869841077103, 4abb357f-84c7-475b-975a-c7d2f0fa4926, Mechanical
11449,176,796,11,2,2,848, USPS   , Delayed   ,65.86659431395478,1615.3731637887288, b0affef3-f077-422e-870d-0502376c7422, Weather
11450,2127,1083,5,2,3,597, FedEx  , In Transit,876.843303846335,248.2475239254616, 44c348da-90f0-4f06-aa5c-a7c796ee8ea2, Weather
11451,519,419,9,3,5,31, UPS    , In Transit,501.76303648640527,213.90848800188263, 169ccc6c-c183-404b-8cf8-efbc9de8f124, Weather
11452,525,2049,13,2,4,972, DHL    , Delivered ,706.8040916067738,1352.6711566436288, 74ba7fa6-1ccb-4064-870e-118374d1de9b, Weather
11453,1942,834,6,5,2,784, USPS   , Delayed   ,974.962133392642,1173.377273901686, 45333cb3-cff5-411f-ae82-ac207383abe4, None
11454,1653,197,15,5,5,306, FedEx  , Delayed   ,808.2726462387086,506.7906164906412, f8c7cfb6-9a23-4ae2-a8ee-56822203b062, Weather
11455,1968,1777,4,1,3,925, UPS    , In Transit,433.5137137966976,1459.266865022687, 038849c5-b3e5-451a-868c-b73207f4ecea, Customs
11456,1384,1057,5,2,5,795, UPS    , In Transit,824.208762474871,1975.2262738301583, e53eb58e-8f3b-4272-88c0-d296ef9c65c2, None
11457,1049,262,1,2,3,985, UPS    , In Transit,95.48107252085757,751.7969192871844, f2a588ce-ac10-48a5-9e17-738c38daf708, Mechanical
11458,508,426,7,4,1,266, UPS    , Delivered ,243.59447488144752,769.0361534828127, 5192e481-996a-4a47-b7a5-f03aa7c008d8, Mechanical
11459,165,1634,17,1,4,994, USPS   , Delayed   ,749.8367821437965,431.0341166529515, e21b70ad-f169-4877-bee6-c0f85498274b, Customs
11460,1775,895,17,2,4,460, DHL    , In Transit,157.33576995075367,1848.8841558369584, 3d3ce5e8-db39-470f-bc36-037880485680, Mechanical
11461,1720,777,14,3,3,39, USPS   , In Transit,348.6881168320256,945.7640739321436, 84563b56-2ed0-4141-975a-8c8a297afe53, Customs
11462,2126,1389,15,4,3,576, USPS   , Delivered ,751.0336955200588,879.7038203500312, 853a488c-b4e2-4e92-b18b-990d3455c367, Mechanical
11463,1137,1066,18,4,4,41, USPS   , In Transit,241.02854206525865,1142.7596035791878, 5580d98f-67ba-4454-a3c7-82b606038ba8, Weather
11464,698,176,14,4,2,723, FedEx  , Delivered ,944.9307601379317,1110.6336845167093, db38623f-b544-4863-adcb-98ab3b6e0992, Customs
11465,557,2139,13,2,3,748, DHL    , Delivered ,88.26106221714751,293.09755217325625, cd673c2c-4f14-4110-97d1-376c08b8fb39, Weather
11466,545,1900,17,4,2,618, USPS   , In Transit,968.5226901815917,667.5116878971148, 12cb1594-d59d-45c9-88f4-2949c63c242e, Customs
11467,18,1099,8,1,3,765, USPS   , In Transit,806.1982595136774,1062.0725153898666, e798528b-0b69-445c-9ee5-f04f88bb7d7e, Customs
11468,688,1960,17,5,4,887, USPS   , Delayed   ,273.092399632954,240.11958541221895, c1c2f3ef-8f6a-472f-ac42-f04dcbdd426d, Customs
11469,1202,1777,11,4,4,718, DHL    , Delivered ,581.6806625224305,12.970499501147764, 6799f9f3-3038-4b6f-858c-de867e6ffae8, Mechanical
11470,1394,2103,17,4,5,683, FedEx  , Delivered ,884.890727316432,955.3573549960915, 67eedbab-3dd9-4773-96ad-f9f937ba7464, Weather
11471,458,1768,8,2,3,850, UPS    , In Transit,786.480567446276,1961.6112835463584, 931b8ecd-69bf-46cd-bbfc-f5d6ecc2799b, Customs
11472,1762,895,7,1,1,33, UPS    , Delivered ,577.2528566573064,1518.977410791997, 97b33982-911b-40c8-9087-99fd77db8e55, None
11473,1380,92,3,4,1,972, UPS    , Delayed   ,597.5590908701697,888.3573294715527, f50efff7-89d2-45ed-a697-c7b89fcc8f40, Mechanical
11474,1151,1772,18,4,2,278, UPS    , In Transit,495.42212590181725,761.7121259018015, 17026182-e645-4440-8466-1ba20061b1d4, None
11475,1870,1003,14,1,5,217, FedEx  , Delivered ,764.0903011921223,1626.629941195105, 3f07d301-9d7c-4198-8897-dd99bc90fe3a, Mechanical
11476,376,234,4,4,2,851, DHL    , Delayed   ,56.667734524268006,210.88379029102236, 7d02b68f-8247-4a7a-a43e-c3e53ccc71f0, Customs
11477,2096,839,15,2,2,258, FedEx  , Delayed   ,708.5330070302341,1068.8866473475955, 85c9ba03-d129-4672-a876-f0bc067dcc9c, Customs
11478,1223,9,16,4,2,121, USPS   , In Transit,541.1093674006511,241.3102718019407, 337d04da-ec57-4bb2-a612-a53b4861a5c5, Mechanical
11479,1977,1042,20,3,3,808, FedEx  , In Transit,704.9758268129979,572.0579620602834, 916dbc1e-6dc9-4648-b9a5-4d06b9aa89cc, Mechanical
11480,980,17,6,5,3,919, UPS    , In Transit,267.6887792548695,687.7143158049009, 45adfd2f-04c5-48e3-a12d-b7b6574acc29, None
11481,606,1217,12,5,1,228, FedEx  , In Transit,818.3076703794735,369.2085649789365, fbae922e-51a2-4326-ac39-baee1d3db271, None
11482,2022,265,16,2,4,123, USPS   , Delayed   ,828.367518623836,100.5739713234556, fa308604-615a-4c92-9204-cc7179e225f9, Customs
11483,674,617,11,5,2,53, USPS   , In Transit,654.0732970500885,47.95898644693135, c51d3e90-008f-4785-a609-a69b29b72462, Weather
11484,674,1923,7,3,1,944, USPS   , In Transit,922.2578656779835,1482.2918799782003, a0cc8581-ac1c-4d0f-99dc-53edc47f5eac, Customs
11485,1506,733,7,2,3,408, FedEx  , In Transit,796.3626405651528,609.734184667409, d9174cf0-e1c2-42cf-83b6-06714182e08d, Customs
11486,525,1907,19,3,4,491, FedEx  , Delayed   ,641.3497884909733,1563.7291321515986, 7a9c3ba1-7a33-4705-baf0-cf1b7ba08757, Mechanical
11487,476,191,13,5,4,102, USPS   , Delayed   ,411.8970739109924,1859.2140968567248, ba946c57-b86f-4c97-b2ef-fe8371f56467, None
11488,1679,1414,13,2,2,681, USPS   , In Transit,688.4109612275153,1946.8987763931884, 22a05e62-f256-422d-ba90-649b6ec7d5d1, Mechanical
11489,628,559,14,5,3,973, FedEx  , Delivered ,307.44717349935297,52.148132644182105, ad577c65-2df7-4df9-b0bc-e0fc0d586666, Mechanical
11490,1216,1384,7,1,3,814, DHL    , Delivered ,805.407324424019,591.6044919805989, 235a41bd-9f01-4620-8a15-0e46660d98a6, Mechanical
11491,56,1987,20,1,4,812, DHL    , In Transit,311.96653840900734,1655.8981121711408, 0eebd405-efab-4a42-9803-0965162a6161, Mechanical
11492,859,931,4,4,3,253, DHL    , Delayed   ,146.16212363952695,79.68353094933622, f7c1afc8-b60e-4e91-9bb4-95764182adea, Customs
11493,1510,2022,19,2,3,450, DHL    , Delivered ,240.97213242684452,775.2395987467571, 334843a8-360c-40a8-8602-c58e86e90bff, Weather
11494,999,708,1,1,2,654, USPS   , In Transit,799.032263111346,202.85784838351, 8e7a4eb0-75ac-492e-9728-a94b21ea864c, Customs
11495,530,1273,14,4,4,334, FedEx  , In Transit,646.9754987440086,144.4049345116809, acba6ade-2a94-4f4a-a37f-cbd5c976b8f7, Customs
11496,840,771,14,5,1,236, USPS   , Delivered ,22.428628521756444,1136.1243012811244, f8edd9e7-840b-495c-9ed6-0e442a3565c7, Weather
11497,1118,806,17,3,1,513, UPS    , Delivered ,696.9058409070165,934.6691264157356, eeee20d0-84e6-4e70-880b-4425fd156215, None
11498,1930,2023,16,3,1,74, UPS    , Delayed   ,170.1374277614187,1260.1686006659245, e9cf4f6d-73e2-453f-ad6c-0381b3f4eb56, Mechanical
11499,1735,778,14,4,4,669, UPS    , In Transit,976.1428883669954,955.5112216046136, edc51e63-0cef-4a27-bbc6-7312d7c7e776, None
11500,1289,1508,10,3,4,643, USPS   , Delayed   ,822.0184271052455,607.6878598482336, 4c929a48-0435-4e7d-bf67-11180c28026e, Weather
11501,1136,993,13,1,1,978, UPS    , Delayed   ,773.2574926436945,1639.0593675358816, c2788e94-ea23-4a36-bf05-c65583879018, Weather
11502,551,298,1,2,2,622, FedEx  , Delivered ,392.4306163926278,838.6493566270193, 8aa967cd-f793-4042-99b5-d29a626f2912, Mechanical
11503,1572,1209,12,4,4,233, FedEx  , Delivered ,719.1654435011907,1609.4844709134015, 7384a624-1900-4297-942a-20f54efc9579, Mechanical
11504,464,1606,11,4,2,494, USPS   , Delivered ,656.4185525224511,883.0774273642492, e67602c7-4f37-4f2f-a599-3d39fe59f42b, Customs
11505,168,576,12,2,5,990, FedEx  , Delayed   ,804.7958786629735,472.9354772507172, 1d5f4538-ce26-4467-a0b3-19d90e9cf743, None
11506,754,837,9,2,2,693, UPS    , Delayed   ,227.50767956762223,547.1255963020282, 13e9af82-3ac3-4811-85a3-3f83dc5da5c3, Mechanical
11507,1233,941,8,4,2,390, USPS   , In Transit,748.3913963042608,245.24897018038533, ab8aa83a-1d84-41b7-a8f1-8d228b887d97, Mechanical
11508,268,1131,4,3,3,438, USPS   , In Transit,639.8322214452843,12.143788913784752, c495817e-63c6-406e-9151-8ad437e75d40, Weather
11509,155,2141,2,3,2,731, USPS   , Delivered ,862.7233847254927,1449.9636490130902, 4a83799a-806f-4366-b24e-86e43007212c, None
11510,603,621,9,1,1,83, UPS    , Delayed   ,35.166430725242634,678.1660797025253, 60cf67ee-7534-4386-b1e8-018f5455e04b, Mechanical
11511,1203,1340,12,1,4,358, USPS   , Delayed   ,799.0836995465488,1174.9210689160595, cd06cd1c-b542-49e2-ada8-919a458eb46f, None
11512,858,286,17,3,1,576, FedEx  , Delivered ,781.4715460991148,991.001766542366, 45830981-4cba-4fd7-8d99-afeac3819a55, None
11513,833,111,6,2,2,774, DHL    , In Transit,242.130370389892,693.5081192722288, 25a48f05-1d06-46f5-8320-bac02b79e396, Weather
11514,5,502,9,5,3,576, USPS   , Delivered ,74.31470738861785,1038.4002795016302, 46afbbc2-a5d4-46ed-9f4b-5106aa704124, Customs
11515,597,987,14,1,3,388, USPS   , Delivered ,974.0799001721718,1572.8469182969077, 9e6b0e00-aa74-4338-bbd5-e19257221f1e, Mechanical
11516,331,205,20,3,4,692, USPS   , In Transit,998.8279651169468,1639.908312906842, 05cf3d4a-7ece-4edf-a549-d44609218947, Mechanical
11517,244,869,5,2,5,818, UPS    , In Transit,880.6525800058619,39.54355429212311, fef7fee5-7a44-46f8-8580-692963b2cc83, None
11518,219,1664,16,2,2,688, FedEx  , Delayed   ,899.195993554627,1600.7283066965845, f8fc4316-ae8f-494d-8927-7aef66153626, Mechanical
11519,1529,59,17,5,1,100, UPS    , Delayed   ,378.23339615846976,528.6801534782959, ce2a6752-db23-4e49-a0fa-c0797f2bd5f8, Weather
11520,115,1156,16,1,1,994, FedEx  , In Transit,302.1839370538551,1044.951545924461, 605bb3cd-514b-4c58-9342-3347f8f947c1, Weather
11521,977,1109,1,1,3,784, USPS   , Delivered ,862.36526387911,851.5285336071317, ee5ade8b-069b-4dae-a954-b5231630d3ab, Weather
11522,2058,1210,6,4,1,995, FedEx  , Delivered ,769.575294094767,259.9614476077091, 530f935a-8ca6-454f-be35-22244962a9f9, Mechanical
11523,783,2000,3,2,4,523, FedEx  , Delivered ,961.9498555861024,1545.9127587544356, bcf64ffb-4e40-4861-af35-a323b3066914, Customs
11524,387,952,19,5,1,817, UPS    , Delayed   ,328.9218201745326,864.435285518138, 3718a4a2-2ddc-463a-ba30-bf310f7e50e2, Customs
11525,2046,744,10,4,2,979, USPS   , Delivered ,208.05352225081103,410.6413979112869, 45ced837-6da4-4a55-9003-a52b387ade5b, None
11526,765,1339,18,1,1,823, DHL    , Delayed   ,852.5376676930446,1675.5973339325649, 77958645-faa8-4293-aa50-f60d9d6be863, Weather
11527,1865,1136,9,5,5,199, USPS   , In Transit,403.23334461307394,126.578432894451, eb89bbab-aae3-4e42-ad59-401b8ff36c0d, None
11528,663,322,1,4,4,152, DHL    , In Transit,881.9920124338158,816.9012352776771, 19bf5106-fbdb-4494-b7d7-5363d24f6966, Mechanical
11529,397,346,6,1,3,853, USPS   , Delayed   ,822.5484236038682,428.3743474062258, 8279f8eb-319c-4723-a641-6a4b52cc5a8b, Mechanical
11530,1582,128,10,4,2,794, DHL    , Delivered ,138.95069171078748,803.632214244777, f9693898-e359-4484-bbc1-efc384baea66, None
11531,2113,2093,14,3,2,859, DHL    , Delivered ,743.7254811032695,1340.2934192680978, 01d6aad8-842e-44bb-ab2d-7ff5f22c7b83, Mechanical
11532,426,314,20,1,1,293, UPS    , In Transit,69.56118711637697,223.94288908410329, 629ba45b-147c-4136-9208-cf10b783af8d, None
11533,108,274,13,4,3,891, UPS    , Delayed   ,278.3236428254119,410.4982850529898, 869d655b-7921-44a7-b50a-afc614eadbf2, Mechanical
11534,856,92,14,2,2,348, FedEx  , In Transit,400.13637611183617,1856.2099486699549, eac8bb49-4704-4b9e-83ea-6a4cdc649dfe, Mechanical
11535,387,2165,8,1,4,700, FedEx  , Delayed   ,804.7313395713794,969.2056989869832, d6e5c67a-5417-4f65-a757-6df24e3a5e2f, Mechanical
11536,1553,1353,2,5,3,285, DHL    , In Transit,118.64276935418248,1464.0890343984886, 07310b9f-78c2-4121-b89e-2bc8986bff0b, None
11537,2114,1650,18,4,4,662, DHL    , Delayed   ,210.85753381556,1314.1850982795606, ef7d0763-184e-409a-ba04-daec91e35b0e, Mechanical
11538,100,2113,18,3,3,690, USPS   , Delayed   ,147.37956497086586,1646.2618669668204, 6cf8be14-c2ce-4051-b7a0-757d7feb5dd5, None
11539,1491,746,3,5,4,753, DHL    , Delayed   ,610.7683479374203,767.3151177737018, 68e5663d-f18a-46f7-bd0f-8d262eeecb6f, Customs
11540,1710,2025,19,3,5,908, DHL    , Delayed   ,117.0307500889974,774.9656791683208, 4cbf71b4-baae-4656-880b-494544a38122, Weather
11541,1763,1664,7,5,3,292, FedEx  , In Transit,370.72373091923737,1977.0525740957007, 25c8d273-5205-43de-9cf3-3e3d3c253bc0, Customs
11542,56,312,10,4,5,244, DHL    , In Transit,876.672131317509,1500.196199993651, ea985d6a-f14d-41ed-9823-9dd28cd781f7, Weather
11543,1926,788,3,1,1,889, UPS    , Delivered ,89.70140760472133,472.5779410334091, 7e358bda-6954-42c6-b64b-36aea220b540, None
11544,1767,1798,8,2,1,767, USPS   , In Transit,530.7253445394024,577.045209404221, d2c3e12e-a7b8-4b08-8158-45fbdc925680, Customs
11545,1248,415,15,1,5,318, DHL    , Delivered ,720.6127165703696,1228.5216187436586, 88d5b0b4-9992-482e-b5ab-88f61dae1d3d, Customs
11546,935,2128,7,3,1,677, FedEx  , Delayed   ,664.8571874784033,75.03760697692978, 949cd0b6-6ac4-40bf-99b6-6e42c31c766d, Weather
11547,1629,819,13,3,4,847, DHL    , In Transit,888.343496591872,1484.998554826021, 4a29f47d-1af6-4643-8822-87587552d6c3, None
11548,1102,1914,4,2,2,882, FedEx  , Delayed   ,111.70599630875846,1577.4386624745075, 216d101e-c3c9-4692-9188-ac0c25af81b2, Weather
11549,2188,1849,7,2,1,617, UPS    , Delayed   ,433.2207451324114,348.5943871060799, dc1d6ee6-0bf6-48b2-9b46-82755b9293fd, Mechanical
11550,1228,2042,10,2,4,499, USPS   , Delivered ,766.9189294459642,1785.9766124008752, 3cc57027-b74d-4abf-ae12-a7728c66da6d, Weather
11551,361,434,16,3,3,370, UPS    , In Transit,160.95658759529732,152.2381937090276, 45f5c6d9-e893-4b9a-81cb-8572b2d65b7e, Customs
11552,1903,600,15,5,1,460, UPS    , In Transit,709.1386117104262,426.9525155794388, 025a606e-bc35-43bd-9d70-49c427338cf9, Customs
11553,2181,1489,10,5,1,320, USPS   , Delivered ,591.3938707232056,772.719278204442, cbb94013-4142-4ce7-8a15-73e8659cfefd, Customs
