inventory_id,date_key,product_id,facility_id,stock_level,safety_stock_level,reorder_point
5870,1909,15,4,15196,1778,92
5871,1153,18,4,15547,377,351
5872,948,12,3,19954,1638,1231
5873,665,1,5,17028,1755,1068
5874,1718,7,1,12146,896,247
5875,1149,19,2,6526,147,1161
5876,67,1,2,1861,708,1488
5877,2054,7,4,1056,349,1151
5878,637,2,4,8373,79,261
5879,314,7,4,17720,1147,522
5880,565,19,1,14955,221,1099
5881,1602,13,4,16930,1067,1192
5882,826,5,4,18649,1958,1354
5883,1106,19,5,18103,972,571
5884,1026,1,1,18277,133,943
5885,662,1,3,13136,1034,140
5886,805,18,3,9465,1658,45
5887,536,1,5,6105,1817,1155
5888,1392,5,2,13944,1363,530
5889,1236,9,3,745,688,900
5890,1921,12,1,478,134,42
5891,2165,9,2,19139,1327,1307
5892,628,18,4,7209,713,135
5893,749,11,1,12025,1897,499
5894,105,1,2,17624,568,326
5895,46,19,3,15011,1525,250
5896,1355,10,4,17145,1380,720
5897,1240,2,4,13263,1721,511
5898,982,7,1,487,233,788
5899,960,20,4,19507,1022,1163
5900,1516,2,2,10211,1387,305
5901,1837,19,5,12783,390,1007
5902,1482,6,3,14410,276,1450
5903,1560,10,1,15309,886,1401
5904,1508,9,5,2871,1829,909
5905,2064,8,5,4269,313,1195
5906,2001,11,1,10155,499,617
5907,1974,9,2,4119,1324,1368
5908,912,20,3,5956,1481,876
5909,1295,20,1,14750,219,858
5910,1803,9,5,16027,615,1289
5911,1754,8,5,12815,1985,937
5912,115,15,1,16518,181,1358
5913,1604,2,5,13782,876,959
5914,1323,1,1,15360,655,824
5915,1861,9,1,11931,1119,181
5916,1099,9,3,12264,399,631
5917,978,13,1,7718,148,1412
5918,1506,8,5,3480,1819,1228
5919,1127,5,4,15263,1854,972
5920,297,3,3,19660,1110,295
5921,1063,4,5,14825,1511,1016
5922,259,17,5,8467,1058,548
5923,2055,16,3,18637,124,1479
5924,2097,16,3,4787,107,1303
5925,1893,20,5,13574,1092,978
5926,176,3,4,13301,451,1288
5927,1001,6,2,1686,237,1381
5928,1919,1,5,8156,1986,69
5929,1668,16,3,13690,188,1315
5930,276,15,1,5522,192,1278
5931,676,7,1,1052,157,603
5932,1824,2,3,5465,270,933
5933,1052,10,3,19355,194,1349
5934,1357,15,2,12621,907,496
5935,2104,6,3,11006,559,507
5936,547,2,1,3078,425,99
5937,1136,17,4,13850,54,1329
5938,2084,1,3,10101,437,580
5939,2041,1,2,11098,617,1141
5940,439,4,4,12443,1840,425
5941,1753,20,2,12051,1033,556
5942,1616,16,4,14791,1807,274
5943,1850,8,3,11620,1945,979
5944,1601,1,1,19454,609,506
5945,1664,19,4,5008,1889,1237
5946,307,11,5,11426,1236,535
5947,619,17,2,2059,1821,483
5948,1133,10,4,5282,1833,799
5949,1396,12,2,905,414,55
5950,1380,9,1,3200,466,35
5951,1700,7,2,1675,1582,938
5952,2116,12,2,12022,1685,668
5953,181,15,5,8891,70,842
5954,1488,8,2,2715,663,92
5955,914,17,4,11663,566,1363
5956,1558,5,2,15140,1270,1288
5957,2114,14,3,5726,710,759
5958,1045,2,2,10838,1418,1238
5959,1636,16,3,17110,379,777
5960,1639,17,2,6984,427,925
5961,1583,3,2,19295,1284,1038
5962,2087,1,4,18094,209,1132
5963,1309,18,3,11554,707,817
5964,822,18,3,12074,1643,1182
5965,602,4,5,8966,403,1440
5966,1621,15,2,16532,1313,972
5967,785,19,2,17870,128,503
5968,1212,19,4,18386,201,406
5969,671,10,5,15115,566,1411
5970,1267,5,5,4472,432,477
5971,1097,19,4,3942,742,441
5972,1998,11,3,8097,401,251
5973,101,7,1,11784,1274,558
5974,1780,5,4,18169,1000,1387
5975,176,20,3,8924,182,739
5976,238,12,5,16367,683,1181
5977,1123,19,4,18906,218,1417
5978,1978,15,1,19234,915,1480
5979,2004,12,2,8624,440,174
5980,1538,4,4,10171,1931,538
5981,755,12,1,6409,1458,1158
5982,1147,18,1,8798,869,1135
5983,1412,17,4,17426,147,1389
5984,140,19,3,9881,1867,603
5985,541,16,4,17946,1450,1134
5986,1415,11,5,7571,1041,719
5987,270,2,1,14892,829,1441
5988,1036,16,1,2091,1911,124
5989,1891,1,2,13256,389,831
5990,506,17,1,10026,1604,985
5991,1130,18,2,16596,181,615
5992,2080,13,1,2363,1681,1033
5993,1873,5,1,5354,259,559
5994,1093,6,4,2911,1078,1322
5995,813,1,4,12671,426,31
5996,362,10,5,17317,689,1350
5997,1457,5,3,15557,1127,383
5998,929,1,5,7327,1571,681
5999,100,11,1,8521,1271,1361
6000,1682,7,5,14307,490,557
6001,2057,18,4,14054,1791,1257
6002,1053,20,1,12772,1253,333
6003,921,10,1,9115,290,1498
6004,632,15,5,2618,1859,1442
6005,682,4,2,10115,1393,1265
6006,2130,16,3,9396,550,599
6007,754,15,5,17525,1723,281
6008,1465,15,5,807,72,515
6009,720,12,3,17867,681,642
6010,75,8,1,17786,1700,149
6011,1294,8,1,7218,1066,1202
6012,1923,18,2,11313,1667,811
6013,62,6,5,15601,1781,1334
6014,874,5,3,8968,1253,108
6015,320,2,5,19048,1937,987
6016,2150,12,4,9855,224,1375
6017,1453,4,5,1360,247,649
6018,874,13,5,19687,1611,525
6019,1746,17,4,10645,1527,1173
6020,1556,16,4,457,148,226
6021,112,9,3,5512,794,1403
6022,461,1,1,3334,1500,1102
6023,887,15,2,16902,502,1139
6024,1116,12,4,1693,1264,1289
6025,1076,5,1,4702,1023,1188
6026,520,18,3,14069,1651,1353
6027,812,20,5,9677,1831,553
6028,1925,2,3,12699,548,1424
6029,1605,4,3,11043,1689,1396
6030,927,15,4,344,1264,903
6031,557,6,2,4672,190,970
6032,1056,12,4,17098,1764,304
6033,579,18,5,16350,822,738
6034,542,20,4,16733,224,521
6035,2162,4,5,11385,469,277
6036,1053,1,4,6720,725,829
6037,474,15,2,5969,1507,71
6038,905,18,1,6071,1513,569
6039,1946,14,2,16994,1604,684
6040,386,3,4,14057,581,1259
6041,62,15,3,6068,967,1489
6042,515,5,1,7747,1872,1266
6043,430,3,3,16557,410,674
6044,580,7,2,9100,1824,985
6045,1561,6,1,19362,495,1148
6046,1165,1,4,5241,605,541
6047,1324,19,3,2226,757,988
6048,471,7,4,18688,1780,1020
6049,1417,4,5,6570,1430,907
6050,1666,12,1,15573,1930,1426
6051,1469,20,3,16261,610,1157
6052,809,18,2,13008,1046,764
6053,172,9,2,11950,108,1112
6054,31,19,2,1084,1717,1408
6055,47,4,2,17782,934,1087
6056,130,1,3,7287,1240,230
6057,978,9,5,10945,1720,295
6058,1646,15,2,5813,1016,1150
6059,1605,8,2,14183,994,498
6060,58,15,2,15619,1674,224
6061,1130,15,5,11238,1856,138
6062,1354,18,1,19529,312,505
6063,768,7,2,2185,1504,128
6064,683,18,2,6633,1701,473
6065,2009,16,2,16283,245,1282
6066,1791,2,1,2827,403,1051
6067,1478,4,2,476,935,531
6068,886,20,1,7092,990,1086
6069,397,16,1,14285,1693,1437
6070,1539,3,4,4790,1947,151
6071,2074,2,4,19278,964,770
6072,313,3,2,1165,96,413
6073,2174,5,3,3782,802,217
6074,1589,2,4,14893,1382,1164
6075,1222,19,4,17535,279,1343
6076,811,20,3,8920,1484,239
6077,2033,2,5,18857,1974,887
6078,1508,2,2,13920,806,113
6079,450,20,5,8158,365,1335
6080,1895,18,5,14218,811,172
6081,1378,20,1,4074,1150,544
6082,597,14,1,6759,111,738
6083,2148,15,2,4941,1644,786
6084,616,12,3,18435,287,1465
6085,948,11,1,14683,1774,1201
6086,1582,11,4,3524,1641,1313
6087,556,7,2,14833,127,837
6088,278,12,5,14638,783,276
6089,2014,16,2,9617,608,720
6090,491,5,1,17655,993,534
6091,255,2,3,12608,699,1280
6092,892,16,5,3869,1489,464
6093,542,15,3,2410,1097,190
6094,1288,11,2,2443,1102,289
6095,1634,6,3,3486,1564,620
6096,825,13,3,19551,1208,656
6097,1353,19,2,2439,400,86
6098,281,10,5,783,962,794
6099,1299,19,3,1154,399,27
6100,773,5,3,19086,1354,1491
6101,328,7,2,448,525,154
6102,923,11,4,16462,341,835
6103,552,14,3,1122,1262,849
6104,2074,16,1,603,1656,44
6105,2075,18,5,8377,1492,484
6106,702,4,3,11614,937,393
6107,1920,1,2,13676,517,215
6108,167,15,1,622,1279,723
6109,169,14,2,11984,1315,421
6110,229,19,3,18992,355,141
6111,2003,5,1,117,1257,791
6112,367,4,5,1368,527,578
6113,528,13,5,1276,1577,1252
6114,791,18,5,18116,1201,1344
6115,524,12,4,12845,498,973
6116,1096,15,2,12061,279,927
6117,1669,9,3,3713,1114,1082
6118,2154,4,1,16598,842,638
6119,1909,5,2,9044,723,760
6120,1306,9,3,6690,1465,966
6121,133,13,4,18884,873,816
6122,1643,10,3,6868,1413,225
6123,1889,16,2,19072,1743,602
6124,1771,13,3,421,885,716
6125,18,4,1,7726,1094,431
6126,1778,13,4,12613,396,1376
6127,117,8,1,17317,59,227
6128,798,13,4,8503,136,424
6129,1712,15,4,9548,594,407
6130,753,20,3,16642,922,1425
6131,1393,20,1,2719,1412,886
6132,2098,13,4,1447,764,290
6133,678,5,4,3264,53,456
6134,106,6,3,13659,1096,877
6135,658,5,2,1010,1270,1473
6136,1947,13,2,7266,1894,364
6137,1449,5,5,2551,1954,168
6138,1096,13,5,12095,1571,647
6139,988,20,4,503,950,1435
6140,1809,8,2,10133,1859,206
6141,1783,9,4,18174,322,39
6142,446,19,1,3585,1524,1381
6143,1949,20,2,13851,1180,392
6144,2118,15,2,9548,930,998
6145,1998,10,2,13510,1451,86
6146,774,11,5,14362,1273,1482
6147,1562,5,3,9934,985,1105
6148,1676,9,3,17006,1928,805
6149,1123,11,5,2044,1800,641
6150,1302,19,5,1660,51,104
6151,1587,2,5,4847,1194,1449
6152,1687,6,3,7254,1688,1438
6153,944,1,4,14189,198,195
6154,455,3,5,17076,997,378
6155,1128,3,4,12185,201,850
6156,946,14,4,5427,1638,310
6157,601,20,1,17239,1751,149
6158,725,5,3,596,1989,498
6159,1418,17,4,13160,355,667
6160,1525,15,3,15756,1752,551
6161,251,6,3,18905,1901,283
6162,1545,14,1,1698,931,978
6163,79,14,3,4227,524,522
6164,898,17,4,13223,1437,1203
6165,781,8,2,5651,856,928
6166,226,8,4,3690,1144,1124
6167,1075,19,4,13073,1713,1456
6168,1210,9,3,16945,82,494
6169,1058,11,4,5066,1230,907
6170,803,13,2,15419,1403,37
6171,742,13,3,11615,827,1112
6172,2179,19,5,16649,1789,927
6173,704,19,4,1828,1780,149
6174,1427,5,4,4797,1460,957
6175,615,16,1,15830,1694,834
6176,329,9,5,11466,1232,1353
6177,1396,20,5,18657,844,34
6178,1484,3,2,137,1612,1229
6179,133,19,5,7586,1300,1460
6180,835,5,1,2121,1325,1026
6181,121,8,2,6980,416,726
6182,1476,14,5,4621,1850,722
6183,965,3,2,8939,311,765
6184,129,13,5,3402,695,451
6185,1599,11,5,8611,587,1109
6186,2077,8,5,6468,1116,1124
6187,1548,19,4,10845,1604,55
6188,333,10,5,10014,65,766
6189,1154,18,4,10048,154,36
6190,1317,18,3,11970,840,533
6191,1197,7,1,5973,1276,52
6192,1430,16,2,7598,769,368
6193,356,6,2,5735,1998,1423
6194,139,16,3,864,1751,527
6195,1527,16,5,17136,1132,665
6196,1198,1,1,12372,1058,958
6197,29,19,3,15243,97,875
6198,931,3,3,11894,709,1310
6199,1014,6,2,10421,1350,536
6200,828,4,4,245,1485,817
6201,351,4,4,5201,1251,504
6202,2025,4,5,4347,850,1390
6203,299,10,5,9678,163,683
6204,1744,9,3,4288,345,462
6205,1866,8,5,10879,1803,397
6206,1216,19,4,2796,487,1033
6207,1696,17,1,8340,315,982
6208,2112,17,2,14290,211,592
6209,755,1,4,19813,1914,377
6210,770,20,5,11881,553,557
6211,1239,14,2,10880,1109,640
6212,834,20,2,19965,636,1253
6213,1907,11,3,4741,507,825
6214,1565,3,5,5659,1055,1085
6215,1219,8,3,1360,1720,835
6216,506,10,2,17133,1444,32
6217,1358,17,3,11731,1559,843
6218,1461,8,5,3148,321,508
6219,1417,1,4,2123,1252,1230
6220,1173,20,1,2174,529,1106
6221,761,7,4,12534,1006,1379
6222,833,9,2,13255,208,574
6223,1429,12,4,2412,804,764
6224,283,9,3,3574,1886,94
6225,379,20,5,14271,253,784
6226,198,3,4,3360,844,844
6227,556,4,4,16441,1351,1192
6228,356,10,5,5718,1216,226
6229,1564,4,3,13097,1593,712
6230,1041,9,1,1450,561,1284
6231,379,1,4,9385,165,695
6232,680,5,2,6148,441,594
6233,1780,9,3,8241,1416,913
6234,899,5,3,11388,1446,1278
6235,76,6,4,1954,1857,144
6236,231,19,5,18750,737,276
6237,1740,8,4,17044,979,1135
6238,962,10,4,7646,775,756
6239,2117,11,5,15653,418,1250
6240,393,13,2,7307,1288,1460
6241,1109,20,5,6586,1584,307
6242,267,4,4,18867,618,1258
6243,1093,11,1,6247,950,657
6244,611,12,5,10117,790,786
6245,1371,5,2,15194,1885,531
6246,1009,10,5,7764,376,592
6247,962,7,5,14673,86,387
6248,673,9,3,1783,1035,1444
6249,1701,9,3,9490,429,1244
6250,2163,10,4,1109,845,304
6251,31,10,4,15920,1585,82
6252,1367,2,5,9999,1397,665
6253,1401,4,1,18756,418,770
6254,1154,8,4,2712,273,783
6255,617,14,5,7326,863,380
6256,539,17,5,4441,1786,1230
6257,871,13,5,18026,1173,390
6258,101,18,5,17721,1867,1064
6259,1413,18,5,11267,1148,960
6260,941,13,3,5809,773,960
6261,341,8,2,13340,1510,874
6262,1044,12,2,2363,752,822
6263,38,1,5,16766,1441,1351
6264,660,20,4,8098,112,65
6265,2034,18,1,16415,1697,213
6266,1561,3,5,7840,1728,1100
6267,1657,12,1,10912,148,352
6268,1050,19,3,19770,826,766
6269,454,13,2,14328,1298,885
6270,1705,10,3,13632,124,1059
6271,1347,15,4,1982,1863,664
6272,819,20,4,6287,1783,763
6273,773,2,5,18759,233,169
6274,13,19,4,14752,1366,1025
6275,921,3,4,8892,1130,821
6276,825,14,3,18507,1322,901
6277,1315,7,1,16950,1699,845
6278,2018,8,2,4050,518,1256
6279,1229,11,4,3989,189,410
6280,697,20,4,19076,1976,300
6281,950,6,3,9311,408,558
6282,1439,11,2,18031,1626,361
6283,69,17,3,13189,1481,693
6284,1782,10,1,15666,1547,1380
6285,1970,17,3,4536,1738,1038
6286,212,2,2,17187,1519,1118
6287,508,6,2,8597,1029,112
6288,2064,5,4,7736,1305,1039
6289,1522,4,1,12079,1690,134
6290,332,2,5,9165,1691,1464
6291,551,12,4,1681,349,132
6292,1625,3,3,4057,1715,1411
6293,942,6,3,4690,475,1103
6294,728,14,2,19816,1044,1325
6295,880,8,2,15013,210,256
6296,649,14,2,18169,450,657
6297,1000,3,5,9897,1451,1088
6298,1522,16,5,7631,1991,1240
6299,1613,15,4,13925,1330,743
6300,1010,7,5,7011,790,518
6301,1551,15,2,5831,911,468
6302,804,13,4,17379,543,214
6303,214,6,4,14890,538,1238
6304,169,15,1,13555,1255,594
6305,978,17,5,11555,575,601
6306,1329,4,3,12145,1173,329
6307,146,14,3,18830,786,610
6308,1799,15,1,3631,407,567
6309,516,12,2,10766,1304,408
6310,453,19,1,18345,614,1478
6311,60,10,2,4952,1079,819
6312,528,6,5,16514,139,680
6313,1024,9,5,14381,113,804
6314,1565,2,4,15870,1161,1244
6315,1103,4,4,14487,1106,553
6316,433,9,4,16726,1145,316
6317,1177,15,4,13073,1629,846
6318,401,13,3,14023,302,746
6319,2105,20,4,5611,156,350
6320,605,8,4,5608,1875,653
6321,1811,19,4,4768,979,874
6322,1464,19,2,6187,1993,1304
6323,1774,16,4,7115,563,1098
6324,1554,11,1,6762,185,1325
6325,1097,10,4,11714,678,791
6326,929,8,4,4103,458,894
6327,1952,1,3,698,170,761
6328,1974,10,4,18679,1551,657
6329,2065,18,2,169,849,461
6330,1555,3,5,8239,873,1302
6331,326,11,4,9685,1167,912
6332,995,18,4,3759,554,165
6333,613,3,4,5734,56,410
6334,596,8,3,18765,993,392
6335,921,14,5,6922,1673,1088
6336,842,6,3,3782,1767,1440
6337,1226,15,3,2783,240,281
6338,344,14,3,4662,506,950
6339,1877,7,2,4752,1793,765
6340,859,10,5,13281,435,584
6341,1424,15,2,9602,852,535
6342,445,10,2,4813,915,704
6343,1789,17,5,5513,1072,505
6344,222,19,2,2175,327,853
6345,592,17,5,882,1521,485
6346,1031,12,4,9625,876,485
6347,1296,15,3,12009,994,41
6348,1018,12,2,15062,101,415
6349,2064,9,5,15953,1478,1252
6350,1448,5,1,17541,445,164
6351,2046,4,2,2154,828,439
6352,524,12,2,14475,1829,1392
6353,2069,16,5,11693,743,324
6354,1809,9,1,13296,260,1020
6355,1312,3,1,2209,939,63
6356,1307,3,4,1420,1783,126
6357,1090,18,2,14814,319,169
6358,1673,17,3,16087,594,1307
6359,437,10,2,4517,1056,129
6360,829,2,3,3799,1687,1061
6361,259,11,3,17216,894,769
6362,2004,3,5,13768,1065,1379
6363,1990,2,2,6662,1355,258
6364,103,9,5,13747,447,743
6365,993,19,4,16459,1822,762
6366,769,2,3,14302,1289,347
6367,1125,19,1,8896,1505,881
6368,1222,2,3,1822,1394,1337
6369,237,15,4,10696,863,1456
6370,1145,3,3,14636,688,480
6371,767,5,5,11774,542,1124
6372,991,11,2,15747,1000,1298
6373,1760,7,1,2912,1679,763
6374,496,6,5,9873,1659,382
6375,1048,14,2,2378,177,917
6376,1727,1,1,15554,123,462
6377,2073,17,4,2450,1549,905
6378,338,17,3,3723,501,1003
6379,1938,14,1,6630,1535,1281
6380,1818,10,4,17198,1981,280
6381,137,8,2,16087,487,1316
6382,320,8,1,1024,1329,299
6383,1864,14,4,19646,497,945
6384,916,7,2,4629,1175,965
6385,1206,6,5,12370,608,1193
6386,1898,4,3,19053,1750,171
6387,2134,1,4,2915,1019,813
6388,926,15,5,4678,1841,1055
6389,2101,15,2,4562,986,33
6390,1259,1,1,988,332,970
6391,1983,20,3,19962,809,886
6392,433,3,2,13742,1277,464
6393,999,5,4,1823,135,1361
6394,2148,5,3,17742,1397,818
6395,990,4,5,8702,1998,751
6396,599,17,3,18714,213,257
6397,396,20,5,11486,926,558
6398,415,14,2,18544,1130,788
6399,939,8,1,2713,255,828
6400,1637,2,3,10104,1981,781
6401,541,8,1,18286,1502,93
6402,1650,1,1,16080,197,1477
6403,1946,4,3,12198,1374,1341
6404,84,19,3,777,840,315
6405,271,5,1,11202,1363,33
6406,388,5,4,7830,1094,631
6407,214,20,4,10543,996,414
6408,59,19,3,3104,1210,210
6409,1626,12,1,15502,1442,836
6410,843,20,1,9086,1595,1464
6411,1528,1,2,828,1893,125
6412,1730,7,1,14273,606,1437
6413,123,17,4,14941,1509,1481
6414,1437,2,2,290,810,26
6415,1163,11,4,14189,79,1124
6416,562,7,5,10288,1521,784
6417,2166,17,3,10399,274,671
6418,1738,3,5,13790,1459,504
6419,905,6,3,13840,1762,1400
6420,395,11,4,10401,1681,1354
6421,1727,18,4,6139,478,951
6422,1717,18,5,6545,578,525
6423,935,10,3,8929,1101,538
6424,1102,5,3,4145,175,821
6425,1436,15,2,5724,862,468
6426,75,20,1,11111,1858,304
6427,295,4,2,6934,548,1325
6428,21,1,4,9133,1260,93
6429,1039,15,5,3347,703,64
6430,1235,17,3,17700,1445,764
6431,560,19,2,8080,187,695
6432,1110,14,5,5686,1043,594
6433,1173,19,5,8040,1410,1450
6434,372,18,1,18706,790,112
6435,2028,2,3,9549,263,341
6436,818,6,5,8079,1859,485
6437,1175,13,3,1614,340,623
6438,1165,17,2,12838,993,904
6439,1093,6,5,2983,1643,1026
6440,1284,5,5,3926,420,573
6441,2012,7,2,12667,579,772
6442,846,1,3,4439,741,346
6443,1992,13,3,774,1743,747
6444,521,19,5,15526,1841,610
6445,371,1,2,16586,598,1458
6446,1443,13,4,10649,1369,870
6447,101,11,3,4093,823,459
6448,661,7,4,12319,1664,733
6449,1682,20,5,3808,1066,451
6450,243,3,4,1595,468,967
6451,512,1,4,3492,1739,347
6452,1542,8,3,11798,410,1300
6453,2115,17,5,7637,1932,880
6454,396,13,4,2885,1231,1117
6455,612,14,3,5688,1148,1277
6456,1261,5,4,4902,1445,1301
6457,1858,6,3,15311,969,248
6458,770,6,5,4991,1963,1288
6459,1423,8,2,12860,616,1470
6460,407,13,3,3625,767,1499
6461,1873,18,3,4877,776,763
6462,1504,4,4,4289,1594,1021
6463,1180,17,5,13123,1179,830
6464,654,5,1,18397,1903,193
6465,1182,3,1,10749,416,1118
6466,977,4,2,13977,451,1142
6467,1440,5,5,1250,1830,532
6468,1368,14,3,14401,1892,1167
6469,229,15,1,4237,152,1160
6470,1894,20,2,1610,836,1386
6471,1314,17,5,14082,374,1276
6472,1071,6,2,4015,422,148
6473,975,10,1,14834,387,393
6474,1739,16,4,19736,940,255
6475,758,17,4,11057,1106,761
6476,321,14,5,4038,1181,209
6477,556,20,2,18995,1495,187
6478,844,12,3,1173,1342,310
6479,1337,9,1,2292,1146,1384
6480,1387,15,4,8307,1931,1438
6481,668,12,4,7483,1254,158
6482,1943,14,2,5271,1970,1234
6483,2005,18,4,8398,1853,587
6484,1931,20,2,6580,1225,1094
6485,746,6,1,12758,1585,1010
6486,675,4,2,2957,1970,317
6487,2164,12,4,4449,1141,1115
6488,1066,13,2,1528,1976,275
6489,618,19,4,6823,1445,328
6490,2166,13,5,14110,1421,110
6491,2148,12,4,15818,1046,168
6492,993,20,4,14909,1782,1073
6493,1329,3,4,13372,1880,481
6494,1378,3,5,11928,81,654
6495,286,14,3,11763,976,1428
6496,2111,18,4,7956,669,656
6497,687,19,3,11323,1152,665
6498,1306,10,1,6745,1332,537
6499,1465,17,2,3021,1570,1416
6500,738,15,3,8266,927,1240
6501,1959,19,1,12737,224,209
6502,1895,9,2,13866,1440,98
6503,1486,4,4,978,64,835
6504,2101,15,4,10804,1124,91
6505,486,19,4,8602,156,62
6506,1514,16,5,15366,1795,822
6507,2002,8,5,15400,518,1176
6508,1388,17,5,1421,251,1149
6509,1031,1,5,11688,1862,376
6510,1766,7,1,15146,1291,27
6511,668,18,1,10906,1114,1386
6512,1221,12,4,8562,1961,456
6513,835,16,2,5320,1844,99
6514,876,1,5,19511,1458,708
6515,1002,15,2,3224,966,1435
6516,250,7,1,18237,1788,595
6517,1940,17,5,8286,385,919
6518,1619,3,1,5199,1684,307
6519,1264,11,1,19769,1734,1156
6520,872,6,3,8652,154,982
6521,835,6,1,11727,252,739
6522,919,15,4,17335,1583,975
6523,1725,7,1,17343,1168,245
6524,1314,11,5,13088,1250,1376
6525,1898,17,4,1450,114,1460
6526,403,18,1,12376,602,297
6527,2106,19,4,11839,273,914
6528,1328,8,1,5830,1652,811
6529,1139,20,4,12484,429,1046
6530,210,8,2,426,304,564
6531,1065,11,3,2220,1371,497
6532,816,3,4,1093,1654,1453
6533,234,14,5,18250,220,1350
6534,793,9,3,12720,662,1257
6535,1908,1,3,15878,701,1073
6536,1614,1,1,18448,767,438
6537,2167,12,4,2881,881,1071
6538,335,11,3,7119,1437,628
6539,1360,1,5,3005,868,106
6540,1640,20,5,8390,122,1069
6541,1098,12,5,15360,1133,139
6542,1215,17,1,16727,504,732
6543,324,15,2,8038,385,411
6544,1791,2,4,5594,717,1400
6545,284,18,3,2809,1197,372
6546,213,16,4,12754,1528,34
6547,1659,4,3,16469,63,324
6548,1742,8,1,11518,1489,1297
6549,929,2,4,13869,1849,642
6550,752,14,1,7895,76,539
6551,1418,15,1,16182,1830,872
6552,1822,9,4,17531,1123,659
6553,1046,2,4,9607,236,1229
6554,1795,17,3,9678,1130,406
6555,1893,10,5,6811,820,924
6556,105,9,1,16079,716,33
6557,1490,2,2,15149,1039,1273
6558,1483,19,3,8162,1107,110
6559,1456,17,3,15933,587,1447
6560,770,11,5,9703,1835,23
6561,1960,17,5,11541,985,1041
6562,2028,10,1,4670,420,1262
6563,379,18,3,18936,135,815
6564,713,6,3,18567,209,235
6565,1373,16,2,12945,474,1202
6566,225,18,1,11970,1971,723
6567,1738,20,1,9642,1952,750
6568,738,18,5,4933,1785,1416
6569,236,1,1,6901,1179,36
6570,183,3,2,3440,1464,514
6571,712,15,1,10864,1585,463
6572,1893,20,4,12412,324,1124
6573,1889,10,4,3944,1362,798
6574,623,5,2,739,307,185
6575,1260,15,5,11520,1012,376
6576,1151,14,3,15311,1293,253
6577,749,15,1,13596,1023,1205
6578,510,10,5,8251,576,194
6579,1576,9,5,8477,582,1406
6580,1824,12,1,5500,1919,1419
6581,785,7,3,16045,1132,716
6582,137,5,1,17802,1433,1217
6583,2135,10,3,8819,1667,257
6584,1778,8,2,3359,1703,1206
6585,1223,20,3,3583,162,1007
6586,1334,16,5,19503,1880,1033
6587,1778,12,2,9859,1349,931
6588,1305,9,4,10326,306,1281
6589,764,10,2,14272,378,649
6590,702,16,3,17808,826,1275
6591,152,10,2,4504,1308,607
6592,1326,9,2,9504,100,813
6593,1302,3,4,6037,1751,939
6594,1712,19,3,1534,1816,1279
6595,1032,11,5,8829,270,1366
6596,807,6,2,5053,832,426
6597,235,6,1,9866,645,196
6598,561,15,5,8484,1303,138
6599,1326,15,2,13607,1882,1233
6600,38,13,5,7478,271,633
6601,1160,5,1,10105,992,384
6602,421,14,5,13087,1739,505
6603,1243,2,5,2537,1127,1122
6604,348,12,1,11671,1704,341
6605,1832,20,1,4652,1783,158
6606,1570,14,1,17838,1346,1379
6607,1919,19,4,16185,247,1445
6608,1902,20,1,19884,177,1269
6609,1398,15,5,3854,1677,1309
6610,1825,20,1,6365,1082,352
6611,1229,17,2,11821,1036,243
6612,405,14,1,16642,276,591
6613,1722,18,1,6841,607,795
6614,1221,5,3,1937,1207,986
6615,115,12,5,17509,1089,612
6616,1677,10,5,17142,264,828
6617,65,8,2,17161,1185,1006
6618,1300,6,4,2475,904,1043
6619,825,15,3,16759,1230,880
6620,1416,12,2,6959,474,1292
6621,969,6,2,12839,1525,1464
6622,369,12,5,1688,367,206
6623,233,15,3,12954,409,268
6624,907,12,5,345,1449,1170
6625,921,9,4,9180,985,1131
6626,689,19,5,10503,1007,1088
6627,177,2,1,8292,969,1043
6628,1035,13,5,2284,951,265
6629,1470,13,1,12538,1369,946
6630,630,8,2,3351,247,1454
6631,164,13,4,16381,1643,1261
6632,2101,4,1,5963,447,1470
6633,824,6,4,19535,639,34
6634,56,6,5,9802,291,845
6635,118,12,5,3871,478,708
6636,798,12,2,13636,1952,1378
6637,780,17,5,9420,660,746
6638,1439,7,1,16177,55,556
6639,1894,15,2,2519,1864,511
6640,708,17,4,13618,1391,311
6641,1104,10,2,7496,1285,136
6642,22,20,4,19112,1346,611
6643,1501,6,3,7409,1157,706
6644,843,9,1,12081,1697,763
6645,1761,15,1,785,759,967
6646,1117,16,4,2856,409,702
6647,192,8,5,5123,1454,648
6648,1019,16,5,12658,1613,612
6649,1127,5,3,18456,1214,406
6650,396,18,4,17194,1998,671
6651,1019,20,3,5185,1583,212
6652,567,14,4,5746,1246,120
6653,231,2,3,14257,1093,1113
6654,874,3,4,11259,1702,1217
6655,240,14,1,12091,552,463
6656,90,7,3,19078,1639,452
6657,457,15,3,17576,276,1258
6658,354,17,4,3055,158,556
6659,1005,1,2,15841,792,620
6660,1357,9,2,16424,1393,727
6661,439,14,1,12123,1381,338
6662,1399,16,5,9735,1814,1329
6663,345,13,5,15032,860,244
6664,657,6,1,4243,1160,1392
6665,2178,1,5,7744,835,407
6666,2189,4,4,3097,277,865
6667,1117,3,2,5308,901,1384
6668,626,17,1,10046,1383,90
6669,284,2,4,19463,877,1172
6670,1980,19,1,14487,428,463
6671,1679,20,2,3705,1656,1333
6672,223,8,5,16905,1813,618
6673,744,15,4,17094,434,406
